# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1939       3.063411583467e-11       1.216021181634e-16       1.738211899551e-16 
 1940       3.059402202343e-11       1.213207485813e-16       1.740421317228e-16 
 1941       3.055532300307e-11       1.210401569673e-16       1.742581968948e-16 
 1942       3.051799856337e-11       1.207603410482e-16       1.744691132696e-16 
 1943       3.048202839678e-11       1.204812985294e-16       1.746746075725e-16 
 1944       3.044739209825e-11       1.202030270949e-16       1.748744054538e-16 
 1945       3.041406916509e-11       1.199255244069e-16       1.750682314882e-16 
 1946       3.038203899688e-11       1.196487881059e-16       1.752558091726e-16 
 1947       3.035128089528e-11       1.193728158112e-16       1.754368609253e-16 
 1948       3.032177406396e-11       1.190976051198e-16       1.756111080846e-16 
 1949       3.029349760842e-11       1.188231536074e-16       1.757782709070e-16 
 1950       3.026643053589e-11       1.185494588280e-16       1.759380685666e-16 
 1951       3.024055175517e-11       1.182765183134e-16       1.760902191528e-16 
 1952       3.021584007653e-11       1.180043295739e-16       1.762344396698e-16 
 1953       3.019227421157e-11       1.177328900979e-16       1.763704460348e-16 
 1954       3.016983277305e-11       1.174621973519e-16       1.764979530766e-16 
 1955       3.014849427482e-11       1.171922487804e-16       1.766166745345e-16 
 1956       3.012823713164e-11       1.169230418059e-16       1.767263230566e-16 
 1957       3.010903965907e-11       1.166545738292e-16       1.768266101989e-16 
 1958       3.009088007336e-11       1.163868422287e-16       1.769172464235e-16 
 1959       3.007373649126e-11       1.161198443610e-16       1.769979410974e-16 
 1960       3.005758692993e-11       1.158535775604e-16       1.770684024912e-16 
 1961       3.004240930681e-11       1.155880391393e-16       1.771283377777e-16 
 1962       3.002818143948e-11       1.153232263877e-16       1.771774530307e-16 
 1963       3.001488104553e-11       1.150591365737e-16       1.772154532230e-16 
 1964       3.000248574240e-11       1.147957669428e-16       1.772420422261e-16 
 1965       2.999097304731e-11       1.145331147185e-16       1.772569228078e-16 
 1966       2.998032037707e-11       1.142711771020e-16       1.772597966316e-16 
 1967       2.997050504798e-11       1.140099512719e-16       1.772503642547e-16 
 1968       2.996150427569e-11       1.137494343848e-16       1.772283251273e-16 
 1969       2.995329517506e-11       1.134896235746e-16       1.771933775907e-16 
 1970       2.994585476006e-11       1.132305159529e-16       1.771452188763e-16 
 1971       2.993915970117e-11       1.129721088030e-16       1.770836617732e-16 
 1972       2.993318559607e-11       1.127144001632e-16       1.770089855814e-16 
 1973       2.992790769330e-11       1.124573882480e-16       1.769215877623e-16 
 1974       2.992330113403e-11       1.122010712539e-16       1.768218675078e-16 
 1975       2.991934095197e-11       1.119454473595e-16       1.767102257430e-16 
 1976       2.991600207316e-11       1.116905147256e-16       1.765870651285e-16 
 1977       2.991325931591e-11       1.114362714950e-16       1.764527900620e-16 
 1978       2.991108739058e-11       1.111827157926e-16       1.763078066814e-16 
 1979       2.990946089951e-11       1.109298457253e-16       1.761525228663e-16 
 1980       2.990835433684e-11       1.106776593820e-16       1.759873482408e-16 
 1981       2.990774208840e-11       1.104261548336e-16       1.758126941754e-16 
 1982       2.990759843154e-11       1.101753301328e-16       1.756289737893e-16 
 1983       2.990789753500e-11       1.099251833145e-16       1.754366019527e-16 
 1984       2.990861345880e-11       1.096757123951e-16       1.752359952891e-16 
 1985       2.990972015404e-11       1.094269153732e-16       1.750275721774e-16 
 1986       2.991119146285e-11       1.091787902290e-16       1.748117527543e-16 
 1987       2.991300111815e-11       1.089313349246e-16       1.745889589164e-16 
 1988       2.991512274360e-11       1.086845474039e-16       1.743596143224e-16 
 1989       2.991752985339e-11       1.084384255923e-16       1.741241443956e-16 
 1990       2.992019585215e-11       1.081929673973e-16       1.738829763258e-16 
 1991       2.992309403479e-11       1.079481707078e-16       1.736365390720e-16 
 1992       2.992619758637e-11       1.077040333944e-16       1.733852633640e-16 
 1993       2.992947958196e-11       1.074605533095e-16       1.731295817053e-16 
 1994       2.993291298646e-11       1.072177282868e-16       1.728699283748e-16 
 1995       2.993647065455e-11       1.069755561419e-16       1.726067394296e-16 
 1996       2.994012533047e-11       1.067340346717e-16       1.723404527067e-16 
 1997       2.994384964790e-11       1.064931616547e-16       1.720715078254e-16 
 1998       2.994761612986e-11       1.062529348510e-16       1.718003461898e-16 
 1999       2.995139718852e-11       1.060133520019e-16       1.715274109908e-16 
 2000       2.995516512508e-11       1.057744108305e-16       1.712531472084e-16 
 2001       2.995889212966e-11       1.055361090408e-16       1.709780016138e-16 
 2002       2.996255028110e-11       1.052984443188e-16       1.707024227720e-16 
 2003       2.996611154687e-11       1.050614143313e-16       1.704268610436e-16 
 2004       2.996954778293e-11       1.048250167267e-16       1.701517685875e-16 
 2005       2.997283073357e-11       1.045892491346e-16       1.698775993627e-16 
 2006       2.997593203126e-11       1.043541091660e-16       1.696048091309e-16 
 2007       2.997882319655e-11       1.041195944130e-16       1.693338554584e-16 
 2008       2.998147563791e-11       1.038857024488e-16       1.690651977187e-16 
 2009       2.998386065159e-11       1.036524308282e-16       1.687992970945e-16 
 2010       2.998594942146e-11       1.034197770866e-16       1.685366165800e-16 
 2011       2.998771532590e-11       1.031877389045e-16       1.682775099195e-16 
 2012       2.998914087693e-11       1.029563145987e-16       1.680218875352e-16 
 2013       2.999021083127e-11       1.027255026341e-16       1.677695481722e-16 
 2014       2.999090988789e-11       1.024953014608e-16       1.675202897407e-16 
 2015       2.999122268794e-11       1.022657095135e-16       1.672739093147e-16 
 2016       2.999113381466e-11       1.020367252121e-16       1.670302031308e-16 
 2017       2.999062779336e-11       1.018083469612e-16       1.667889665877e-16 
 2018       2.998968909127e-11       1.015805731503e-16       1.665499942447e-16 
 2019       2.998830211755e-11       1.013534021537e-16       1.663130798207e-16 
 2020       2.998645122316e-11       1.011268323307e-16       1.660780161931e-16 
 2021       2.998412070083e-11       1.009008620252e-16       1.658445953972e-16 
 2022       2.998129478497e-11       1.006754895659e-16       1.656126086244e-16 
 2023       2.997795765159e-11       1.004507132662e-16       1.653818462219e-16 
 2024       2.997409341825e-11       1.002265314243e-16       1.651520976910e-16 
 2025       2.996968614397e-11       1.000029423230e-16       1.649231516866e-16 
 2026       2.996471982919e-11       9.977994423001e-17       1.646947960157e-16 
 2027       2.995917841566e-11       9.955753539736e-17       1.644668176366e-16 
 2028       2.995304578639e-11       9.933571406192e-17       1.642390026579e-16 
 2029       2.994630576560e-11       9.911447844509e-17       1.640111363372e-16 
 2030       2.993894211860e-11       9.889382675286e-17       1.637830030802e-16 
 2031       2.993093855176e-11       9.867375717578e-17       1.635543864398e-16 
 2032       2.992227871243e-11       9.845426788893e-17       1.633250691145e-16 
 2033       2.991294618885e-11       9.823535705190e-17       1.630948329481e-16 
 2034       2.990292451012e-11       9.801702280877e-17       1.628634589282e-16 
 2035       2.989219714607e-11       9.779926328806e-17       1.626307271850e-16 
 2036       2.988074750727e-11       9.758207660276e-17       1.623964169908e-16 
 2037       2.986855894487e-11       9.736546085027e-17       1.621603067585e-16 
 2038       2.985561475059e-11       9.714941411237e-17       1.619221740404e-16 
 2039       2.984189815664e-11       9.693393445521e-17       1.616817955278e-16 
 2040       2.982739233564e-11       9.671901992931e-17       1.614389470494e-16 
 2041       2.981208040052e-11       9.650466856949e-17       1.611934035703e-16 
 2042       2.979594540454e-11       9.629087839488e-17       1.609449391914e-16 
 2043       2.977897034110e-11       9.607764740889e-17       1.606933271475e-16 
 2044       2.976113814376e-11       9.586497359918e-17       1.604383398072e-16 
 2045       2.974243168614e-11       9.565285493763e-17       1.601797486711e-16 
 2046       2.972283378183e-11       9.544128938035e-17       1.599173243714e-16 
 2047       2.970232718437e-11       9.523027486762e-17       1.596508366700e-16 
 2048       2.968089458710e-11       9.501980932389e-17       1.593800544584e-16 
 2049       2.965851862319e-11       9.480989065773e-17       1.591047457560e-16 
 2050       2.963518186546e-11       9.460051676185e-17       1.588246777092e-16 
 2051       2.961086990586e-11       9.439168565111e-17       1.585396728118e-16 
 2052       2.958558061766e-11       9.418339587775e-17       1.582497780063e-16 
 2053       2.955931495921e-11       9.397564611912e-17       1.579550967873e-16 
 2054       2.953207390044e-11       9.376843503981e-17       1.576557330903e-16 
 2055       2.950385842292e-11       9.356176129166e-17       1.573517912921e-16 
 2056       2.947466951989e-11       9.335562351371e-17       1.570433762114e-16 
 2057       2.944450819625e-11       9.315002033221e-17       1.567305931095e-16 
 2058       2.941337546855e-11       9.294495036062e-17       1.564135476906e-16 
 2059       2.938127236509e-11       9.274041219952e-17       1.560923461026e-16 
 2060       2.934819992587e-11       9.253640443666e-17       1.557670949375e-16 
 2061       2.931415920260e-11       9.233292564690e-17       1.554379012321e-16 
 2062       2.927915125879e-11       9.212997439221e-17       1.551048724682e-16 
 2063       2.924317716968e-11       9.192754922165e-17       1.547681165736e-16 
 2064       2.920623802232e-11       9.172564867133e-17       1.544277419223e-16 
 2065       2.916833491556e-11       9.152427126444e-17       1.540838573354e-16 
 2066       2.912946896006e-11       9.132341551116e-17       1.537365720813e-16 
 2067       2.908964127834e-11       9.112307990870e-17       1.533859958763e-16 
 2068       2.904885300476e-11       9.092326294126e-17       1.530322388854e-16 
 2069       2.900710528555e-11       9.072396307999e-17       1.526754117226e-16 
 2070       2.896439927885e-11       9.052517878301e-17       1.523156254517e-16 
 2071       2.892073615468e-11       9.032690849536e-17       1.519529915866e-16 
 2072       2.887611709503e-11       9.012915064902e-17       1.515876220919e-16 
 2073       2.883054329378e-11       8.993190366281e-17       1.512196293836e-16 
 2074       2.878401595680e-11       8.973516594247e-17       1.508491263294e-16 
 2075       2.873653630193e-11       8.953893588058e-17       1.504762262496e-16 
 2076       2.868810555900e-11       8.934321185654e-17       1.501010429173e-16 
 2077       2.863872496987e-11       8.914799223660e-17       1.497236905591e-16 
 2078       2.858839578840e-11       8.895327537376e-17       1.493442838559e-16 
 2079       2.853711928051e-11       8.875905960784e-17       1.489629379429e-16 
 2080       2.848489672418e-11       8.856534326539e-17       1.485797684105e-16 
 2081       2.843172940948e-11       8.837212465972e-17       1.481948913050e-16 
 2082       2.837761863857e-11       8.817940209083e-17       1.478084231288e-16 
 2083       2.832256572571e-11       8.798717384546e-17       1.474204808411e-16 
 2084       2.826657199732e-11       8.779543819699e-17       1.470311818586e-16 
 2085       2.820963879194e-11       8.760419340550e-17       1.466406440557e-16 
 2086       2.815176746030e-11       8.741343771767e-17       1.462489857655e-16 
 2087       2.809295936530e-11       8.722316936684e-17       1.458563257799e-16 
 2088       2.803321588205e-11       8.703338657295e-17       1.454627833505e-16 
 2089       2.797253839786e-11       8.684408754249e-17       1.450684781889e-16 
 2090       2.791092831229e-11       8.665527046855e-17       1.446735304675e-16 
 2091       2.784838900752e-11       8.646693364734e-17       1.442780195879e-16 
 2092       2.778493177450e-11       8.627907582873e-17       1.438818601706e-16 
 2093       2.772056992833e-11       8.609169586816e-17       1.434849251984e-16 
 2094       2.765531684173e-11       8.590479261021e-17       1.430870871688e-16 
 2095       2.758918594507e-11       8.571836488864e-17       1.426882180936e-16 
 2096       2.752219072650e-11       8.553241152632e-17       1.422881894981e-16 
 2097       2.745434473198e-11       8.534693133525e-17       1.418868724209e-16 
 2098       2.738566156537e-11       8.516192311655e-17       1.414841374128e-16 
 2099       2.731615488851e-11       8.497738566041e-17       1.410798545366e-16 
 2100       2.724583842125e-11       8.479331774609e-17       1.406738933663e-16 
 2101       2.717472594157e-11       8.460971814191e-17       1.402661229868e-16 
 2102       2.710283128563e-11       8.442658560525e-17       1.398564119929e-16 
 2103       2.703016834782e-11       8.424391888248e-17       1.394446284893e-16 
 2104       2.695675108087e-11       8.406171670901e-17       1.390306400894e-16 
 2105       2.688259349592e-11       8.387997780922e-17       1.386143139150e-16 
 2106       2.680770966254e-11       8.369870089647e-17       1.381955165960e-16 
 2107       2.673211370885e-11       8.351788467308e-17       1.377741142692e-16 
 2108       2.665581982160e-11       8.333752783032e-17       1.373499725782e-16 
 2109       2.657884224620e-11       8.315762904839e-17       1.369229566728e-16 
 2110       2.650119528679e-11       8.297818699638e-17       1.364929312081e-16 
 2111       2.642289330638e-11       8.279920033231e-17       1.360597603442e-16 
 2112       2.634395072682e-11       8.262066770305e-17       1.356233077456e-16 
 2113       2.626438202897e-11       8.244258774434e-17       1.351834365805e-16 
 2114       2.618420175271e-11       8.226495908077e-17       1.347400095202e-16 
 2115       2.610342449700e-11       8.208778032577e-17       1.342928887388e-16 
 2116       2.602206492001e-11       8.191105008158e-17       1.338419359123e-16 
 2117       2.594013773916e-11       8.173476693922e-17       1.333870122181e-16 
 2118       2.585765773117e-11       8.155892947852e-17       1.329279783344e-16 
 2119       2.577463973217e-11       8.138353626806e-17       1.324646944399e-16 
 2120       2.569109863774e-11       8.120858586519e-17       1.319970202128e-16 
 2121       2.560704940299e-11       8.103407681596e-17       1.315248148305e-16 
 2122       2.552250704267e-11       8.086000765518e-17       1.310479369690e-16 
 2123       2.543748663116e-11       8.068637690634e-17       1.305662448021e-16 
 2124       2.535200330262e-11       8.051318308161e-17       1.300795960010e-16 
 2125       2.526607225101e-11       8.034042468184e-17       1.295878477338e-16 
 2126       2.517970873021e-11       8.016810019655e-17       1.290908566648e-16 
 2127       2.509292805402e-11       7.999620810387e-17       1.285884789539e-16 
 2128       2.500574559631e-11       7.982474687056e-17       1.280805702560e-16 
 2129       2.491817679103e-11       7.965371495201e-17       1.275669857205e-16 
 2130       2.483023713233e-11       7.948311079217e-17       1.270475799908e-16 
 2131       2.474194223125e-11       7.931293292230e-17       1.265222822415e-16 
 2132       2.465330798624e-11       7.914318025788e-17       1.259913218553e-16 
 2133       2.456435041398e-11       7.897385180371e-17       1.254550042952e-16 
 2134       2.447508559289e-11       7.880494655531e-17       1.249136362090e-16 
 2135       2.438552966321e-11       7.863646349897e-17       1.243675254301e-16 
 2136       2.429569882705e-11       7.846840161169e-17       1.238169809796e-16 
 2137       2.420560934849e-11       7.830075986120e-17       1.232623130672e-16 
 2138       2.411527755362e-11       7.813353720591e-17       1.227038330926e-16 
 2139       2.402471983065e-11       7.796673259493e-17       1.221418536473e-16 
 2140       2.393395262998e-11       7.780034496804e-17       1.215766885158e-16 
 2141       2.384299246422e-11       7.763437325566e-17       1.210086526766e-16 
 2142       2.375185590833e-11       7.746881637890e-17       1.204380623044e-16 
 2143       2.366055959967e-11       7.730367324945e-17       1.198652347707e-16 
 2144       2.356912023803e-11       7.713894276966e-17       1.192904886459e-16 
 2145       2.347755458578e-11       7.697462383246e-17       1.187141437002e-16 
 2146       2.338587946789e-11       7.681071532139e-17       1.181365209050e-16 
 2147       2.329411177200e-11       7.664721611054e-17       1.175579424348e-16 
 2148       2.320226844852e-11       7.648412506461e-17       1.169787316680e-16 
 2149       2.311036651069e-11       7.632144103880e-17       1.163992131888e-16 
 2150       2.301842303466e-11       7.615916287890e-17       1.158197127883e-16 
 2151       2.292645515954e-11       7.599728942118e-17       1.152405574658e-16 
 2152       2.283448008751e-11       7.583581949244e-17       1.146620754306e-16 
 2153       2.274251508386e-11       7.567475190999e-17       1.140845961032e-16 
 2154       2.265057747706e-11       7.551408548160e-17       1.135084501165e-16 
 2155       2.255868465888e-11       7.535381900552e-17       1.129339693174e-16 
 2156       2.246685408440e-11       7.519395127047e-17       1.123614867685e-16 
 2157       2.237510327213e-11       7.503448105559e-17       1.117913367488e-16 
 2158       2.228344980406e-11       7.487540713048e-17       1.112238547556e-16 
 2159       2.219191132574e-11       7.471672825513e-17       1.106593775060e-16 
 2160       2.210050554635e-11       7.455844317995e-17       1.100982429378e-16 
 2161       2.200925023877e-11       7.440055064573e-17       1.095407902114e-16 
 2162       2.191816323967e-11       7.424304938363e-17       1.089873597109e-16 
 2163       2.182726244955e-11       7.408593811520e-17       1.084382930456e-16 
 2164       2.173656583285e-11       7.392921555232e-17       1.078939330514e-16 
 2165       2.164609141800e-11       7.377288039720e-17       1.073546237923e-16 
 2166       2.155585729748e-11       7.361693134240e-17       1.068207105616e-16 
 2167       2.146588162794e-11       7.346136707075e-17       1.062925398834e-16 
 2168       2.137618263023e-11       7.330618625541e-17       1.057704595141e-16 
 2169       2.128677858947e-11       7.315138755981e-17       1.052548184436e-16 
 2170       2.119768785516e-11       7.299696963764e-17       1.047459668969e-16 
 2171       2.110892737179e-11       7.284293121670e-17       1.042441714070e-16 
 2172       2.102050825974e-11       7.268927135099e-17       1.037493594057e-16 
 2173       2.093244020473e-11       7.253598917029e-17       1.032613729133e-16 
 2174       2.084473292461e-11       7.238308379645e-17       1.027800533101e-16 
 2175       2.075739616933e-11       7.223055434337e-17       1.023052413356e-16 
 2176       2.067043972107e-11       7.207839991701e-17       1.018367770872e-16 
 2177       2.058387339419e-11       7.192661961536e-17       1.013745000205e-16 
 2178       2.049770703531e-11       7.177521252844e-17       1.009182489473e-16 
 2179       2.041195052333e-11       7.162417773829e-17       1.004678620360e-16 
 2180       2.032661376949e-11       7.147351431894e-17       1.000231768099e-16 
 2181       2.024170671737e-11       7.132322133643e-17       9.958403014708e-17 
 2182       2.015723934294e-11       7.117329784877e-17       9.915025827924e-17 
 2183       2.007322165460e-11       7.102374290593e-17       9.872169679121e-17 
 2184       1.998966369322e-11       7.087455554987e-17       9.829818062004e-17 
 2185       1.990657553216e-11       7.072573481447e-17       9.787954405428e-17 
 2186       1.982396727731e-11       7.057727972554e-17       9.746562073324e-17 
 2187       1.974184906713e-11       7.042918930084e-17       9.705624364619e-17 
 2188       1.966023107270e-11       7.028146255003e-17       9.665124513165e-17 
 2189       1.957912349772e-11       7.013409847467e-17       9.625045687656e-17 
 2190       1.949853657857e-11       6.998709606821e-17       9.585370991561e-17 
 2191       1.941848058434e-11       6.984045431599e-17       9.546083463040e-17 
 2192       1.933896581687e-11       6.969417219520e-17       9.507166074873e-17 
 2193       1.926000261077e-11       6.954824867490e-17       9.468601734382e-17 
 2194       1.918160133347e-11       6.940268271599e-17       9.430373283356e-17 
 2195       1.910377238526e-11       6.925747327121e-17       9.392463497973e-17 
 2196       1.902652619931e-11       6.911261928511e-17       9.354855088728e-17 
 2197       1.894987324171e-11       6.896811969406e-17       9.317530700352e-17 
 2198       1.887382401151e-11       6.882397342624e-17       9.280472911740e-17 
 2199       1.879838904076e-11       6.868017940159e-17       9.243664235874e-17 
 2200       1.872357889452e-11       6.853673653185e-17       9.207087119745e-17 
 2201       1.864940417093e-11       6.839364372053e-17       9.170723944280e-17 
 2202       1.857587550122e-11       6.825089986287e-17       9.134557024265e-17 
 2203       1.850300354977e-11       6.810850384588e-17       9.098568608268e-17 
 2204       1.843079901410e-11       6.796645454828e-17       9.062740878565e-17 
 2205       1.835927262496e-11       6.782475084052e-17       9.027055951060e-17 
 2206       1.828843514634e-11       6.768339158477e-17       8.991495875216e-17 
 2207       1.821829737549e-11       6.754237563488e-17       8.956042633971e-17 
 2208       1.814887014298e-11       6.740170183640e-17       8.920678143668e-17 
 2209       1.808016431273e-11       6.726136902654e-17       8.885384253978e-17 
 2210       1.801219078204e-11       6.712137603418e-17       8.850142747821e-17 
 2211       1.794495859097e-11       6.698172175136e-17       8.814939546153e-17 
 2212       1.787846923670e-11       6.684240534816e-17       8.779777352898e-17 
 2213       1.781272232162e-11       6.670342605925e-17       8.744663093588e-17 
 2214       1.774771744051e-11       6.656478311243e-17       8.709603718134e-17 
 2215       1.768345418058e-11       6.642647572869e-17       8.674606200850e-17 
 2216       1.761993212140e-11       6.628850312215e-17       8.639677540484e-17 
 2217       1.755715083494e-11       6.615086450011e-17       8.604824760241e-17 
 2218       1.749510988553e-11       6.601355906297e-17       8.570054907815e-17 
 2219       1.743380882986e-11       6.587658600427e-17       8.535375055411e-17 
 2220       1.737324721696e-11       6.573994451067e-17       8.500792299776e-17 
 2221       1.731342458822e-11       6.560363376192e-17       8.466313762225e-17 
 2222       1.725434047732e-11       6.546765293088e-17       8.431946588669e-17 
 2223       1.719599441028e-11       6.533200118350e-17       8.397697949639e-17 
 2224       1.713838590541e-11       6.519667767879e-17       8.363575040320e-17 
 2225       1.708151447332e-11       6.506168156884e-17       8.329585080568e-17 
 2226       1.702537961689e-11       6.492701199880e-17       8.295735314949e-17 
 2227       1.696998083128e-11       6.479266810687e-17       8.262033012757e-17 
 2228       1.691531760390e-11       6.465864902427e-17       8.228485468043e-17 
 2229       1.686138941443e-11       6.452495387527e-17       8.195099999648e-17 
 2230       1.680819573474e-11       6.439158177715e-17       8.161883951223e-17 
 2231       1.675573602898e-11       6.425853184021e-17       8.128844691259e-17 
 2232       1.670400975347e-11       6.412580316773e-17       8.095989613116e-17 
 2233       1.665301635676e-11       6.399339485601e-17       8.063326135046e-17 
 2234       1.660275527958e-11       6.386130599431e-17       8.030861700226e-17 
 2235       1.655322595486e-11       6.372953566486e-17       7.998603776779e-17 
 2236       1.650442780767e-11       6.359808294287e-17       7.966559857806e-17 
 2237       1.645636025527e-11       6.346694689650e-17       7.934737461410e-17 
 2238       1.640902270704e-11       6.333612658683e-17       7.903144130725e-17 
 2239       1.636241456452e-11       6.320562106790e-17       7.871787433944e-17 
 2240       1.631653522137e-11       6.307542938665e-17       7.840674964343e-17 
 2241       1.627138406336e-11       6.294555058297e-17       7.809814340311e-17 
 2242       1.622696046837e-11       6.281598368963e-17       7.779213205377e-17 
 2243       1.618326380636e-11       6.268672773229e-17       7.748879228235e-17 
 2244       1.614029343940e-11       6.255778172950e-17       7.718820102775e-17 
 2245       1.609804872161e-11       6.242914469271e-17       7.689043548106e-17 
 2246       1.605652899917e-11       6.230081562620e-17       7.659557308587e-17 
 2247       1.601573361032e-11       6.217279352713e-17       7.630369153850e-17 
 2248       1.597566188533e-11       6.204507738551e-17       7.601486878832e-17 
 2249       1.593631314649e-11       6.191766618417e-17       7.572918303798e-17 
 2250       1.589768670813e-11       6.179055889878e-17       7.544671274371e-17 
 2251       1.585978064114e-11       6.166375455908e-17       7.516751265374e-17 
 2252       1.582258805794e-11       6.153725243301e-17       7.489154175269e-17 
 2253       1.578610080335e-11       6.141105184376e-17       7.461873484909e-17 
 2254       1.575031068776e-11       6.128515210862e-17       7.434902649437e-17 
 2255       1.571520948713e-11       6.115955253898e-17       7.408235098257e-17 
 2256       1.568078894292e-11       6.103425244028e-17       7.381864235005e-17 
 2257       1.564704076204e-11       6.090925111207e-17       7.355783437519e-17 
 2258       1.561395661684e-11       6.078454784794e-17       7.329986057809e-17 
 2259       1.558152814507e-11       6.066014193555e-17       7.304465422029e-17 
 2260       1.554974694979e-11       6.053603265661e-17       7.279214830446e-17 
 2261       1.551860459940e-11       6.041221928686e-17       7.254227557409e-17 
 2262       1.548809262755e-11       6.028870109608e-17       7.229496851324e-17 
 2263       1.545820253311e-11       6.016547734809e-17       7.205015934621e-17 
 2264       1.542892578013e-11       6.004254730069e-17       7.180778003726e-17 
 2265       1.540025379784e-11       5.991991020573e-17       7.156776229028e-17 
 2266       1.537217798052e-11       5.979756530903e-17       7.133003754857e-17 
 2267       1.534468968755e-11       5.967551185041e-17       7.109453699447e-17 
 2268       1.531778024334e-11       5.955374906370e-17       7.086119154908e-17 
 2269       1.529144093725e-11       5.943227617666e-17       7.062993187201e-17 
 2270       1.526566302360e-11       5.931109241106e-17       7.040068836103e-17 
 2271       1.524043772163e-11       5.919019698260e-17       7.017339115182e-17 
 2272       1.521575621541e-11       5.906958910095e-17       6.994797011762e-17 
 2273       1.519160965386e-11       5.894926796972e-17       6.972435486899e-17 
 2274       1.516798915065e-11       5.882923278646e-17       6.950247475350e-17 
 2275       1.514488578424e-11       5.870948274262e-17       6.928225885539e-17 
 2276       1.512229059773e-11       5.859001702361e-17       6.906363599537e-17 
 2277       1.510019459894e-11       5.847083480873e-17       6.884653473020e-17 
 2278       1.507858876028e-11       5.835193527118e-17       6.863088335252e-17 
 2279       1.505746401873e-11       5.823331757806e-17       6.841660989045e-17 
 2280       1.503681127583e-11       5.811498089036e-17       6.820364210738e-17 
 2281       1.501662139762e-11       5.799692436294e-17       6.799190750161e-17 
 2282       1.499688521460e-11       5.787914714455e-17       6.778133330610e-17 
 2283       1.497759352167e-11       5.776164837777e-17       6.757184648813e-17 
 2284       1.495873707813e-11       5.764442719906e-17       6.736337374905e-17 
 2285       1.494030660761e-11       5.752748273873e-17       6.715584152397e-17 
 2286       1.492229279805e-11       5.741081412091e-17       6.694917598144e-17 
 2287       1.490468630162e-11       5.729442046357e-17       6.674330302320e-17 
 2288       1.488747773475e-11       5.717830087849e-17       6.653814828383e-17 
 2289       1.487065767800e-11       5.706245447128e-17       6.633363713051e-17 
 2290       1.485421667611e-11       5.694688034136e-17       6.612969466270e-17 
 2291       1.483814519639e-11       5.683157763482e-17       6.592627064653e-17 
 2292       1.482243350385e-11       5.671654570353e-17       6.572341449282e-17 
 2293       1.480707178526e-11       5.660178394704e-17       6.552120075764e-17 
 2294       1.479205019045e-11       5.648729175980e-17       6.531970425136e-17 
 2295       1.477735883233e-11       5.637306853114e-17       6.511900003895e-17 
 2296       1.476298778684e-11       5.625911364522e-17       6.491916344025e-17 
 2297       1.474892709289e-11       5.614542648112e-17       6.472027003024e-17 
 2298       1.473516675234e-11       5.603200641272e-17       6.452239563931e-17 
 2299       1.472169672995e-11       5.591885280879e-17       6.432561635356e-17 
 2300       1.470850695332e-11       5.580596503293e-17       6.413000851503e-17 
 2301       1.469558731289e-11       5.569334244355e-17       6.393564872202e-17 
 2302       1.468292766186e-11       5.558098439393e-17       6.374261382933e-17 
 2303       1.467051781618e-11       5.546889023215e-17       6.355098094857e-17 
 2304       1.465834755448e-11       5.535705930108e-17       6.336082744838e-17 
 2305       1.464640661804e-11       5.524549093845e-17       6.317223095478e-17 
 2306       1.463468471076e-11       5.513418447674e-17       6.298526935138e-17 
 2307       1.462317149911e-11       5.502313924326e-17       6.280002077967e-17 
 2308       1.461185661208e-11       5.491235456008e-17       6.261656363932e-17 
 2309       1.460072964115e-11       5.480182974406e-17       6.243497658845e-17 
 2310       1.458978014026e-11       5.469156410684e-17       6.225533854385e-17 
 2311       1.457899762573e-11       5.458155695482e-17       6.207772868134e-17 
 2312       1.456837157626e-11       5.447180758916e-17       6.190222643597e-17 
 2313       1.455789143287e-11       5.436231530575e-17       6.172891150235e-17 
 2314       1.454754659887e-11       5.425307939527e-17       6.155786383488e-17 
 2315       1.453732643978e-11       5.414409914309e-17       6.138916364807e-17 
 2316       1.452722028335e-11       5.403537382935e-17       6.122289141677e-17 
 2317       1.451721741948e-11       5.392690272889e-17       6.105912787647e-17 
 2318       1.450730710017e-11       5.381868511127e-17       6.089795402358e-17 
 2319       1.449747853952e-11       5.371072024077e-17       6.073945111567e-17 
 2320       1.448772091364e-11       5.360300737638e-17       6.058370067180e-17 
 2321       1.447802336065e-11       5.349554577176e-17       6.043078447273e-17 
 2322       1.446837498061e-11       5.338833467528e-17       6.028078456127e-17 
 2323       1.445876483550e-11       5.328137332999e-17       6.013378324248e-17 
 2324       1.444918194917e-11       5.317466097361e-17       5.998986308398e-17 
 2325       1.443961530728e-11       5.306819683853e-17       5.984910691623e-17 
 2326       1.443005385730e-11       5.296198015181e-17       5.971159783281e-17 
 2327       1.442048650842e-11       5.285601013516e-17       5.957741919066e-17 
 2328       1.441090213156e-11       5.275028600493e-17       5.944665461038e-17 
 2329       1.440128955929e-11       5.264480697212e-17       5.931938797652e-17 
 2330       1.439163758580e-11       5.253957224237e-17       5.919570343781e-17 
